# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Nov 26 17:38:18 2022
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_vet_stat:   Vetting Status
# COLUMN koi_vet_date:   Date of Last Parameter Update
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_score:      Disposition Score
# COLUMN koi_fpflag_nt:  Not Transit-Like False Positive Flag
# COLUMN koi_fpflag_ss:  Stellar Eclipse False Positive Flag
# COLUMN koi_fpflag_co:  Centroid Offset False Positive Flag
# COLUMN koi_fpflag_ec:  Ephemeris Match Indicates Contamination False Positive Flag
# COLUMN koi_disp_prov:  Disposition Provenance
# COLUMN koi_comment:    Comment
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_time0bk:    Transit Epoch [BKJD]
# COLUMN koi_time0:      Transit Epoch [BJD]
# COLUMN koi_eccen:      Eccentricity
# COLUMN koi_longp:      Long. of Periastron [deg]
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_ingress:    Ingress Duration [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_ror:        Planet-Star Radius Ratio
# COLUMN koi_srho:       Fitted Stellar Density [g/cm**3]
# COLUMN koi_fittype:    Planetary Fit Type
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_sma:        Orbit Semi-Major Axis [au]
# COLUMN koi_incl:       Inclination [deg]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_dor:        Planet-Star Distance over Star Radius
# COLUMN koi_limbdark_mod: Limb Darkening Model
# COLUMN koi_ldm_coeff4: Limb Darkening Coeff. 4
# COLUMN koi_ldm_coeff3: Limb Darkening Coeff. 3
# COLUMN koi_ldm_coeff2: Limb Darkening Coeff. 2
# COLUMN koi_ldm_coeff1: Limb Darkening Coeff. 1
# COLUMN koi_parm_prov:  Parameters Provenance
# COLUMN koi_max_sngle_ev: Maximum Single Event Statistic
# COLUMN koi_max_mult_ev: Maximum Multiple Event Statistic
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_count:      Number of Planets
# COLUMN koi_num_transits: Number of Transits
# COLUMN koi_tce_plnt_num: TCE Planet Number
# COLUMN koi_tce_delivname: TCE Delivery
# COLUMN koi_quarters:   Quarters
# COLUMN koi_bin_oedp_sig: Odd-Even Depth Comparision Statistic
# COLUMN koi_trans_mod:  Transit Model
# COLUMN koi_model_dof:  Degrees of Freedom
# COLUMN koi_model_chisq: Chi-Square
# COLUMN koi_datalink_dvr: Link to DV Report
# COLUMN koi_datalink_dvs: Link to DV Summary
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_smet:       Stellar Metallicity [dex]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_smass:      Stellar Mass [Solar mass]
# COLUMN koi_sage:       Stellar Age [Gyr]
# COLUMN koi_sparprov:   Stellar Parameter Provenance
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
# COLUMN koi_gmag:       g'-band [mag]
# COLUMN koi_rmag:       r'-band [mag]
# COLUMN koi_imag:       i'-band [mag]
# COLUMN koi_zmag:       z'-band [mag]
# COLUMN koi_jmag:       J-band [mag]
# COLUMN koi_hmag:       H-band [mag]
# COLUMN koi_kmag:       K-band [mag]
# COLUMN koi_fwm_stat_sig: FW Offset Significance [percent]
# COLUMN koi_fwm_sra:    FW Source &alpha;(OOT) [hrs]
# COLUMN koi_fwm_sdec:   FW Source &delta;(OOT) [deg]
# COLUMN koi_fwm_srao:   FW Source &Delta;&alpha;(OOT) [sec]
# COLUMN koi_fwm_sdeco:  FW Source &Delta;&delta;(OOT) [arcsec]
# COLUMN koi_fwm_prao:   FW &Delta;&alpha;(OOT) [sec]
# COLUMN koi_fwm_pdeco:  FW &Delta;&delta;(OOT) [arcsec]
# COLUMN koi_dicco_mra:  PRF &Delta;&alpha;<sub>SQ</sub>(OOT) [arcsec]
# COLUMN koi_dicco_mdec: PRF &Delta;&delta;<sub>SQ</sub>(OOT) [arcsec]
# COLUMN koi_dicco_msky: PRF &Delta;&theta;<sub>SQ</sub>(OOT) []arcsec
# COLUMN koi_dikco_mra:  PRF &Delta;&alpha;<sub>SQ</sub>(KIC) [arcsec]
# COLUMN koi_dikco_mdec: PRF &Delta;&delta;<sub>SQ</sub>(KIC) [arcsec]
# COLUMN koi_dikco_msky: PRF &Delta;&theta;<sub>SQ</sub>(KIC) [arcsec]
#
kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_time0bk,koi_time0,koi_eccen,koi_longp,koi_impact,koi_duration,koi_ingress,koi_depth,koi_ror,koi_srho,koi_fittype,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_sage,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sdec,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_dikco_mra,koi_dikco_mdec,koi_dikco_msky
8410727,K01148.02,Kepler-270 c,CONFIRMED,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,25.263046700,134.1839700,2454967.184,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,2,,,q1_q17_dr25_tce,,,,,,008/008410/008410727/dv/kplr008410727-20160209194854_dvr.pdf,,,,,,,,,282.200100,44.422298,13.908,14.232,13.841,13.769,13.660,12.938,12.614,12.627,,,,,,,,,,,,,
8349405,K01149.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,1,0,0,0,q1_q17_dr25_sup_koi,,7.168826600,136.2382700,2454969.238,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,,,,,,,,,,284.385620,44.391289,15.602,16.218,15.564,15.337,15.217,14.183,13.811,13.691,,,,,,,,,,,,,
8278371,K01150.01,Kepler-780 b,CONFIRMED,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,0.677374687,133.9457300,2454966.946,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,008/008278/008278371/dv/kplr008278371-20160209194854_dvr.pdf,,,,,,,,,281.766390,44.292549,13.326,13.765,13.294,13.139,13.070,12.214,11.891,11.824,,,,,,,,,,,,,
8280511,K01151.01,Kepler-271 b,CONFIRMED,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,10.435470310,134.8246200,2454967.825,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,5,,,q1_q17_dr25_tce,,,,,,008/008280/008280511/dv/kplr008280511-20160209194854_dvr.pdf,,,,,,,,,283.002960,44.284229,13.404,13.883,13.367,13.198,13.111,12.198,11.819,11.745,,,,,,,,,,,,,
8280511,K01151.02,Kepler-271 c,CONFIRMED,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,7.410843140,135.7542500,2454968.754,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,5,,,q1_q17_dr25_tce,,,,,,008/008280/008280511/dv/kplr008280511-20160209194854_dvr.pdf,,,,,,,,,283.002960,44.284229,13.404,13.883,13.367,13.198,13.111,12.198,11.819,11.745,,,,,,,,,,,,,
8280511,K01151.03,Kepler-271 d,CONFIRMED,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,5.249704320,135.4691100,2454968.469,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,5,,,q1_q17_dr25_tce,,,,,,008/008280/008280511/dv/kplr008280511-20160209194854_dvr.pdf,,,,,,,,,283.002960,44.284229,13.404,13.883,13.367,13.198,13.111,12.198,11.819,11.745,,,,,,,,,,,,,
8280511,K01151.04,,CANDIDATE,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,17.453294500,146.6624400,2454979.662,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,5,,,q1_q17_dr25_tce,,,,,,008/008280/008280511/dv/kplr008280511-20160209194854_dvr.pdf,,,,,,,,,283.002960,44.284229,13.404,13.883,13.367,13.198,13.111,12.198,11.819,11.745,,,,,,,,,,,,,
8280511,K01151.05,,CANDIDATE,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,21.720336200,134.7659000,2454967.766,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,5,,,q1_q17_dr25_tce,,,,,,008/008280/008280511/dv/kplr008280511-20160209194854_dvr.pdf,,,,,,,,,283.002960,44.284229,13.404,13.883,13.367,13.198,13.111,12.198,11.819,11.745,,,,,,,,,,,,,
10287248,K01152.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,1,0,q1_q17_dr25_sup_koi,,4.722254104,178.2433130,2455011.243,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,010/010287/010287248/dv/kplr010287248-20160209194854_dvr.pdf,,,,,,,,,296.695620,47.327309,13.987,14.839,13.951,13.622,,12.215,11.608,11.472,,,,,,,,,,,,,
10351767,K01153.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,1,0,0,0,q1_q17_dr25_sup_koi,,0.635069939,134.0209283,2454967.021,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,010/010351/010351767/dv/kplr010351767-20160209194854_dvr.pdf,,,,,,,,,296.320280,47.406570,14.539,14.924,14.493,14.374,14.341,13.443,13.118,13.009,,,,,,,,,,,,,
10295951,K01154.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,6.810823723,136.0466700,2454969.047,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,010/010295/010295951/dv/kplr010295951-20160209194854_dvr.pdf,,,,,,,,,299.102810,47.377781,12.628,12.796,12.572,12.541,12.542,11.768,11.610,11.548,,,,,,,,,,,,,
10342041,K01155.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,0,1,1,q1_q17_dr25_sup_koi,,0.933746515,133.3874150,2454966.387,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,010/010342/010342041/dv/kplr010342041-20160209194854_dvr.pdf,,,,,,,,,292.833010,47.495529,14.658,15.293,14.612,14.385,14.258,13.216,12.847,12.743,,,,,,,,,,,,,
10514770,K01156.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,0,0,q1_q17_dr25_sup_koi,,1.872421727,134.3661620,2454967.366,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,010/010514/010514770/dv/kplr010514770-20160209194854_dvr.pdf,,,,,,,,,281.523800,47.755341,15.290,15.916,15.227,15.022,14.894,13.844,13.403,13.334,,,,,,,,,,,,,
10342065,K01157.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,0,1,1,q1_q17_dr25_sup_koi,,0.933746140,133.3881530,2454966.388,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,010/010342/010342065/dv/kplr010342065-20160209194854_dvr.pdf,,,,,,,,,292.842130,47.483829,13.964,14.660,13.911,13.666,13.514,12.498,12.051,11.943,,,,,,,,,,,,,
10352945,K01158.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,0,1,1,q1_q17_dr25_sup_koi,,6.471792750,356.3847700,2455189.385,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,010/010352/010352945/dv/kplr010352945-20160209194854_dvr.pdf,,,,,,,,,296.699710,47.406731,15.403,15.806,15.362,15.230,15.170,14.291,13.962,13.947,,,,,,,,,,,,,
10354039,K01159.01,Kepler-1737 b,CONFIRMED,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,64.617518000,166.1442500,2454999.144,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,010/010354/010354039/dv/kplr010354039-20160209194854_dvr.pdf,,,,,,,,,297.014830,47.486431,15.332,16.143,15.263,14.984,14.843,13.843,13.314,13.180,,,,,,,,,,,,,
10330115,K01160.01,Kepler-781 b,CONFIRMED,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,13.214096070,140.5849200,2454973.585,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,010/010330/010330115/dv/kplr010330115-20160209194854_dvr.pdf,,,,,,,,,287.653630,47.414810,15.987,16.613,15.934,15.719,15.606,14.598,14.125,14.049,,,,,,,,,,,,,
10426656,K01161.01,Kepler-272 c,CONFIRMED,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,6.057299660,135.9275600,2454968.928,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,3,,,q1_q17_dr25_tce,,,,,,010/010426/010426656/dv/kplr010426656-20160209194854_dvr.pdf,,,,,,,,,299.127530,47.593830,14.678,15.348,14.622,14.391,14.248,13.159,12.833,12.708,,,,,,,,,,,,,
10426656,K01161.02,Kepler-272 d,CONFIRMED,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,10.937255720,136.9854900,2454969.985,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,3,,,q1_q17_dr25_tce,,,,,,010/010426/010426656/dv/kplr010426656-20160209194854_dvr.pdf,,,,,,,,,299.127530,47.593830,14.678,15.348,14.622,14.391,14.248,13.159,12.833,12.708,,,,,,,,,,,,,
10426656,K01161.03,Kepler-272 b,CONFIRMED,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,2.971366580,134.3866200,2454967.387,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,3,,,q1_q17_dr25_tce,,,,,,010/010426/010426656/dv/kplr010426656-20160209194854_dvr.pdf,,,,,,,,,299.127530,47.593830,14.678,15.348,14.622,14.391,14.248,13.159,12.833,12.708,,,,,,,,,,,,,
10528068,K01162.01,Kepler-782 b,CONFIRMED,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,158.685002200,173.9499300,2455006.950,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,010/010528/010528068/dv/kplr010528068-20160209194854_dvr.pdf,,,,,,,,,288.868230,47.759430,12.783,13.157,12.715,12.622,12.522,11.669,11.355,11.325,,,,,,,,,,,,,
10468940,K01163.01,Kepler-273 b,CONFIRMED,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,2.936527336,135.7182900,2454968.718,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,2,,,q1_q17_dr25_tce,,,,,,010/010468/010468940/dv/kplr010468940-20160209194854_dvr.pdf,,,,,,,,,291.302220,47.697762,14.968,15.512,14.921,14.735,14.607,13.682,13.350,13.217,,,,,,,,,,,,,
10468940,K01163.02,Kepler-273 c,CONFIRMED,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,8.015008210,134.8277000,2454967.828,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,2,,,q1_q17_dr25_tce,,,,,,010/010468/010468940/dv/kplr010468940-20160209194854_dvr.pdf,,,,,,,,,291.302220,47.697762,14.968,15.512,14.921,14.735,14.607,13.682,13.350,13.217,,,,,,,,,,,,,
10341831,K01164.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,0,1,1,q1_q17_dr25_sup_koi,,0.933749941,133.3842200,2454966.384,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,010/010341/010341831/dv/kplr010341831-20160209194854_dvr.pdf,,,,,,,,,292.738920,47.490730,14.960,16.449,15.096,14.323,13.881,12.630,11.991,11.795,,,,,,,,,,,,,
10337517,K01165.01,Kepler-783 c,CONFIRMED,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,7.053934488,136.3572530,2454969.357,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,2,,,q1_q17_dr25_tce,,,,,,010/010337/010337517/dv/kplr010337517-20160209194854_dvr.pdf,,,,,,,,,291.062930,47.484798,13.916,14.420,13.871,13.699,13.617,12.705,12.342,12.287,,,,,,,,,,,,,
10337517,K01165.02,Kepler-783 b,CONFIRMED,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,4.292636990,134.8001800,2454967.800,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,2,,,q1_q17_dr25_tce,,,,,,010/010337/010337517/dv/kplr010337517-20160209194854_dvr.pdf,,,,,,,,,291.062930,47.484798,13.916,14.420,13.871,13.699,13.617,12.705,12.342,12.287,,,,,,,,,,,,,
10351231,K01166.01,Kepler-1738 b,CONFIRMED,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,7.674661400,133.2243100,2454966.224,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,010/010351/010351231/dv/kplr010351231-20160209194854_dvr.pdf,,,,,,,,,296.131410,47.438820,15.440,15.941,15.399,15.225,15.191,14.247,13.960,13.851,,,,,,,,,,,,,
10485179,K01167.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,1,0,1,1,q1_q17_dr25_sup_koi,,0.445275074,133.9713720,2454966.971,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,010/010485/010485179/dv/kplr010485179-20160209194854_dvr.pdf,,,,,,,,,297.133270,47.628769,14.507,15.108,14.447,14.249,14.114,13.112,12.701,12.638,,,,,,,,,,,,,
10460629,K01168.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,856.672115000,228.4498800,2455061.450,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,,,,,,,,,,287.586790,47.600021,13.997,14.339,13.960,13.851,13.834,12.923,12.672,12.595,,,,,,,,,,,,,
10319385,K01169.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,0.689210173,133.2858400,2454966.286,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,010/010319/010319385/dv/kplr010319385-20160209194854_dvr.pdf,,,,,,,,,281.551180,47.469959,13.248,13.661,13.175,13.071,13.010,12.103,11.768,11.715,,,,,,,,,,,,,
10482160,K01170.01,Kepler-1739 b,CONFIRMED,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,7.343739640,137.2987400,2454970.299,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,010/010482/010482160/dv/kplr010482160-20160209194854_dvr.pdf,,,,,,,,,296.232150,47.678959,14.657,15.132,14.610,14.454,14.384,13.492,13.137,13.024,,,,,,,,,,,,,
10485069,K01171.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,1,0,0,1,q1_q17_dr25_sup_koi,,0.445277068,133.5231200,2454966.523,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,,,,,,,,,,297.103490,47.643570,15.343,15.782,15.278,15.155,15.077,14.222,13.938,13.814,,,,,,,,,,,,,
10341913,K01172.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,1,0,1,1,q1_q17_dr25_sup_koi,,0.933749106,134.3183100,2454967.318,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,010/010341/010341913/dv/kplr010341913-20160209194854_dvr.pdf,,,,,,,,,292.775880,47.461689,13.079,13.445,13.017,12.922,12.851,12.027,11.749,11.674,,,,,,,,,,,,,
10480921,K01173.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,0,1,1,q1_q17_dr25_sup_koi,,2.037440623,133.5996200,2454966.600,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,010/010480/010480921/dv/kplr010480921-20160209194854_dvr.pdf,,,,,,,,,295.795260,47.663960,14.187,14.579,14.147,14.018,13.962,13.089,12.824,12.751,,,,,,,,,,,,,
10287723,K01174.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,129995.778400000,393.5996200,2455226.600,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,,,,,,,,,,296.821620,47.354031,13.447,14.498,13.406,12.997,12.712,11.607,10.972,10.843,,,,,,,,,,,,,
10350571,K01175.01,Kepler-784 b,CONFIRMED,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,31.592580900,142.9649000,2454975.965,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,3,,,q1_q17_dr25_tce,,,,,,010/010350/010350571/dv/kplr010350571-20160209194854_dvr.pdf,,,,,,,,,295.920650,47.448608,13.290,13.791,13.242,13.075,12.998,12.061,11.704,11.617,,,,,,,,,,,,,
10350571,K01175.02,,CANDIDATE,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,17.157236000,133.6895100,2454966.690,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,3,,,q1_q17_dr25_tce,,,,,,010/010350/010350571/dv/kplr010350571-20160209194854_dvr.pdf,,,,,,,,,295.920650,47.448608,13.290,13.791,13.242,13.075,12.998,12.061,11.704,11.617,,,,,,,,,,,,,
10350571,K01175.03,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,1,0,0,0,q1_q17_dr25_sup_koi,,93.881556000,131.5771000,2454964.577,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,3,,,q1_q17_dr25_tce,,,,,,010/010350/010350571/dv/kplr010350571-20160209194854_dvr.pdf,,,,,,,,,295.920650,47.448608,13.290,13.791,13.242,13.075,12.998,12.061,11.704,11.617,,,,,,,,,,,,,
3749365,K01176.01,Kepler-785 b,CONFIRMED,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,1.973760850,178.6894194,2455011.689,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,003/003749/003749365/dv/kplr003749365-20160209194854_dvr.pdf,,,,,,,,,292.068300,38.842270,15.715,16.658,15.655,15.310,15.125,14.079,13.550,13.381,,,,,,,,,,,,,
3547091,K01177.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,0,0,q1_q17_dr25_sup_koi,,3.305577989,180.6815400,2455013.682,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,003/003547/003547091/dv/kplr003547091-20160209194854_dvr.pdf,,,,,,,,,292.078490,38.631481,15.537,16.118,15.505,15.288,15.176,14.229,13.850,13.807,,,,,,,,,,,,,
3869825,K01178.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,0,0,q1_q17_dr25_sup_koi,,4.800653901,134.3657820,2454967.366,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,003/003869/003869825/dv/kplr003869825-20160209194854_dvr.pdf,,,,,,,,,296.133910,38.999008,13.320,13.597,13.258,13.201,13.187,12.364,12.181,12.111,,,,,,,,,,,,,
3655332,K01179.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,1,1,q1_q17_dr25_sup_koi,,15.066499010,140.6547880,2454973.655,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,003/003655/003655332/dv/kplr003655332-20160209194854_dvr.pdf,,,,,,,,,293.925990,38.737980,13.855,14.351,13.799,13.643,13.561,12.602,12.278,12.243,,,,,,,,,,,,,
4042026,K01180.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,0,0,q1_q17_dr25_sup_koi,,34.820081580,163.0155590,2454996.016,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,004/004042/004042026/dv/kplr004042026-20160209194854_dvr.pdf,,,,,,,,,286.869260,39.103729,15.187,15.921,15.146,14.873,14.685,13.683,13.236,13.102,,,,,,,,,,,,,
3344419,K01181.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,1,0,0,1,q1_q17_dr25_sup_koi,,0.651784374,133.1117070,2454966.112,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,003/003344/003344419/dv/kplr003344419-20160209194854_dvr.pdf,,,,,,,,,291.999880,38.437698,14.997,15.637,14.920,14.722,14.594,13.657,13.271,13.236,,,,,,,,,,,,,
3865567,K01182.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,1,0,q1_q17_dr25_sup_koi,,11.116202110,133.1005750,2454966.101,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,,,,1,,,q1_q17_dr25_tce,,,,,,003/003865/003865567/dv/kplr003865567-20160209194854_dvr.pdf,,,,,,,,,295.291930,38.964588,15.380,15.846,15.334,15.180,15.119,14.252,13.970,14.013,,,,,,,,,,,,,
